NO,Project,commenttext,label,commenttype
1095,Tomcat,"/** This will create mbeans based on a config file.
 *  The format is an extended version of MLET.
 *
 * Classloading. We don't support any explicit classloader tag.
 * A ClassLoader is just an mbean ( it can be the standard MLetMBean or
 * a custom one ).
 *
 * XXX add a special attribute to reference the loader mbean,
 * XXX figure out how to deal with private loaders
 *
 * @deprecated Unused: Will be removed in Tomcat 8.0.x
 */",Design,14
1096,Tomcat,"/**
     * A replacement char for ""$"".
     * XXX This is a hack to avoid changing EL interpreter to recognize ""$""
     */",Defect,14
1097,Tomcat,"/**
     * Add new data to the queue.
     * 
     * FIXME extract some method
     */",Design,14
1098,Tomcat,"/**
     * Checks to see if there are any writes pending and if there are calls
     * {@link #registerWriteInterest()} to trigger a callback once the pending
     * writes have completed.
     * <p>
     * Note: Once this method has returned <code>false</code> it <b>MUST NOT</b>
     *       be called again until the pending write has completed and the
     *       callback has been fired.
     *       TODO: Modify {@link #registerWriteInterest()} so the above
     *       restriction is enforced there rather than relying on the caller.
     *
     * @return <code>true</code> if no writes are pending and data can be
     *         written otherwise <code>false</code>
     */",Design,14
1099,Tomcat,"/**
     * Class name of the generated file ( without package ).
     * Can only be used if a single file is converted.
     * XXX Do we need this feature ?
     * @param p New value
     */",Design,14
1100,Tomcat,"/**
     * Class name of the generated file ( without package ).
     * Can only be used if a single file is converted.
     * XXX Do we need this feature ?
     */",Design,14
1101,Tomcat,"/**
     * FIXME
     * ServletContext attribute for class loader. This is tomcat specific. 
     * Other servlet engines can choose to have this attribute if they 
     * want to have this JSP engine running on them. 
     */",Design,14
1102,Tomcat,"/**
     * Initiated by the container when an I/O error is detected on a
     * non-container thread.
     *
     * TODO: Can this be combined with / replaced by ERROR?
     */",Defect,14
1103,Tomcat,"/**
     * Load sessions from other cluster node.
     * FIXME replace currently sessions with same id without notifcation.
     * FIXME SSO handling is not really correct with the session replacement!
     * @exception ClassNotFoundException
     *                if a serialized class cannot be found during the reload
     * @exception IOException
     *                if an input/output error occurs
     */",Defect,14
1104,Tomcat,"/**
     * Not in the queue, currently being tested for possible eviction. An
     * attempt to borrow the object was made while being tested which removed it
     * from the queue. It should be returned to the head of the queue once
     * eviction testing completes.
     * TODO: Consider allocating object and ignoring the result of the eviction
     *       test.
     */",Test,14
1105,Tomcat,"/**
     * Parse session id in URL. Done in request for performance.
     * TODO: should be done in manager
     */",Design,14
1106,Tomcat,"/**
     * process filter annotation and merge with existing one!
     * FIXME: refactoring method to long and has redundant subroutines with processAnnotationWebServlet!
     * @param className
     * @param ae
     * @param fragment
     */",Design,14
1107,Tomcat,"/**
     * process filter annotation and merge with existing one!
     * FIXME: refactoring method too long and has redundant subroutines with
     *        processAnnotationWebServlet!
     * @param className The filter class name
     * @param ae The filter annotation
     * @param fragment The corresponding fragment
     */",Design,14
1108,Tomcat,"/**
     * remove the complete queued object list
     * @see org.apache.catalina.tribes.util.IQueue#remove()
     * FIXME extract some method
     */",Design,14
1109,Tomcat,"/**
     * Remove the complete queued object list.
     * FIXME extract some method
     */",Design,14
1110,Tomcat,"/**
     * Report a ""not found"" error for the specified resource.  FIXME:  We
     * should really be using the error reporting settings for this web
     * application, but currently that code runs at the wrapper level rather
     * than the context level.
     *
     * @param requestURI The request URI for the requested resource
     * @param response The response we are creating
     */",Defect,14
1111,Tomcat,"/**
     * Report a ""not found"" error for the specified resource.  FIXME:  We
     * should really be using the error reporting settings for this web
     * application, but currently that code runs at the wrapper level rather
     * than the context level.
     *
     * @param response The response we are creating
     */",Defect,14
1112,Tomcat,"/**
     * Returns the length of the bytes.
     * XXX need to clean this up
     */",Design,14
1113,Tomcat,"/**
     * Set strong ETag.
     * TODO: This is never called. Should it be?
     */",Design,14
1114,Tomcat,"/**
     * This method will be called when the http headers have been received - 
     * the body may or may not be available. 
     * 
     * In server mode this is equivalent with a servlet request. 
     * This is also called for http client, when the response headers
     * are received. 
     *  
     * TODO: rename it to HttMessageReceived or something similar.
     */",Design,14
1115,Tomcat,"/**
     * TODO: option to require validation.
     * TODO: remember cert signature. This is needed to support self-signed 
     * certs, like those used by the test. 
     * 
     */",Test,14
1116,Tomcat,"/**
     * Tomcat needs a directory for temp files. This should be the 
     * first method called. 
     * 
     * By default, if this method is not called, we use:
     *  - system properties - catalina.base, catalina.home 
     *  - $HOME/tomcat.$PORT
     * ( /tmp doesn't seem a good choice for security ).
     *   
     *
     * TODO: better default ? Maybe current dir ? 
     * TODO: disable work dir if not needed ( no jsp, etc ).
     */",Requirement,14
1117,Tomcat,"/**
     * Tomcat needs a directory for temp files. This should be the
     * first method called.
     *
     * By default, if this method is not called, we use:
     *  - system properties - catalina.base, catalina.home
     *  - $PWD/tomcat.$PORT
     * (/tmp doesn't seem a good choice for security).
     *
     * TODO: disable work dir if not needed ( no jsp, etc ).
     *
     * @param basedir The Tomcat base folder on which all others
     *  will be derived
     */",Requirement,14
1118,Tomcat,"/**
     * Used internally by the container to signal that an I/O occurred during an
     * asynchronous read.
     *
     * TODO: Given how this is used, it is possible to refactor the processing
     *       so this enum value is not required?
     */",Documentation,14
1119,Tomcat,"/**
     * Used to handle firing lifecycle events.
     * TODO: Consider merging LifecycleSupport into this class.
     */",Design,14
1120,Tomcat,"/**
     * Wait for Acknowledgement from other server
     * FIXME Please, not wait only for three charcters, better control that the wait ack message is correct.
     * @param timeout
     * @throws java.io.IOException
     * @throws java.net.SocketTimeoutException
     */",Defect,14
1121,Tomcat,"/**
     * XXX Find if the 'className' is the name of the MBean or
     *       the real class ( I suppose first )
     * XXX Read (optional) descriptions from a .properties, generated
     *       from source
     * XXX Deal with constructors
     *
     * @param registry The Bean registry (not used)
     * @param domain The bean domain (not used)
     * @param realClass The class to analyze
     * @param type The bean type
     * @return ManagedBean The create MBean
     */",Design,14
