Project,commenttext,label,commenttype
emf-2.4.1,"// if current char is comma, insert line break after it // // we should be able to find the comma because the range for enum constants includes all trailing comments up to the separator // if TargetSourceRangeComputer of ASTRewrite changes, this logic should change to skip comments // see org.eclipse.emf.codegen.merge.java.facade.ast.CommentAwareSourceRangeComputer#getEnumConstantSourceRange(ASTNode)",Requirement,14
emf-2.4.1,// TODO translation,Requirement,14
emf-2.4.1,// TODO Binary incompatibility; an old override must override putAll.,Requirement,14
emf-2.4.1,// I don't know if this should be run this deferred // because we might have to give the editor a chance to process the viewer update events // and hence to update the views first. // //,Requirement,14
emf-2.4.1,"// This runs the options, and shows progress. // (It appears to be a bad thing to fork this onto another thread.) //",Requirement,14
emf-2.4.1,// I don't know if this should be run this deferred // because we might have to give the editor a chance to process the viewer update events // and hence to update the views first. // //,Requirement,14
emf-2.4.1,"// we should be able to find the comma because the range for enum constants includes all preceding comments up to the previous constant // if TargetSourceRangeComputer of ASTRewrite changes, this logic should change to skip comments // see org.eclipse.emf.codegen.merge.java.facade.ast.CommentAwareSourceRangeComputer#getEnumConstantSourceRange(ASTNode)",Requirement,14
emf-2.4.1,// TODO we should generate this.,Requirement,14
emf-2.4.1,"// TODO What about the instance type name and the fact that we should be matching its type argument structure? // If they match so far, we must assume they are okay and then check all the arguments. //",Requirement,14
emf-2.4.1,//DMS this is totally untested.,Test,14
emf-2.4.1,// TODO Update this after old tests pass and then update the old tests to reflect this change. //,Test,14
hibernate-distribution-3.3.2.GA,"// this is only needed (afaict) for processing results from the query cache; // however, this cannot possibly work in the case of discovered types...",Defect,14
hibernate-distribution-3.3.2.GA,// note that this timestamp is not correct if the connection provider // returns an older JDBC connection that was associated with a // transaction that was already begun before openSession() was called // (don't know any possible solution to this!),Defect,14
hibernate-distribution-3.3.2.GA,"//TODO: This is assertion is disabled because there is a bug that means the //	  original owner of a transient, uninitialized collection is not known //	  if the collection is re-referenced by a different object associated //	  with the current Session //throw new AssertionFailure(""bug loading unowned collection"");",Defect,14
hibernate-distribution-3.3.2.GA,"// This does not support the Cache SQL 'DISTINCT BY (comma-list)' extensions, // but this extension is not supported through Hibernate anyway.",Defect,14
hibernate-distribution-3.3.2.GA,"//TODO: when this is the entry point, we should use an INNER_JOIN for fetching the many-to-many elements!",Defect,14
hibernate-distribution-3.3.2.GA,"// could happen for custom Criteria impls.  Not likely, but... // 		for long term solution, see HHH-3514",Defect,14
hibernate-distribution-3.3.2.GA,//TODO: currently broken for unique-key references (does not detect //      change to unique key property of the associated object) //the owner of the association is not the owner of the id,Defect,14
hibernate-distribution-3.3.2.GA,//TODO: currently broken for unique-key references (does not detect //      change to unique key property of the associated object),Defect,14
hibernate-distribution-3.3.2.GA,"//TODO: entities CAN be compared, by PK and entity name, fix this!",Defect,14
hibernate-distribution-3.3.2.GA,// TODO: does not work for EntityMode.DOM4J yet!,Defect,14
hibernate-distribution-3.3.2.GA,"// TODO: Deal with the ""optional"" attribute in the <join> mapping; // this code assumes that optional defaults to ""true"" because it // doesn't actually seem to work in the fetch=""join"" code // // Note that actual proper handling of optional-ality here is actually // more involved than this patch assumes.  Remember that we might have // multiple <join/> mappings associated with a single entity.  Really // a couple of things need to happen to properly handle optional here: //  1) First and foremost, when handling multiple <join/>s, we really //      should be using the entity root table as the driving table; //      another option here would be to choose some non-optional joined //      table to use as the driving table.  In all likelihood, just using //      the root table is much simplier //  2) Need to add the FK columns corresponding to each joined table //      to the generated select list; these would then be used when //      iterating the result set to determine whether all non-optional //      data is present // My initial thoughts on the best way to deal with this would be // to introduce a new SequentialSelect abstraction that actually gets // generated in the persisters (ok, SingleTable...) and utilized here. // It would encapsulated all this required optional-ality checking...",Defect,14
hibernate-distribution-3.3.2.GA,"//TODO: would be nice to use false, but issues with MS SQL",Defect,14
hibernate-distribution-3.3.2.GA,"//TODO: not really completely correct, since //      the uoe could occur while resolving //      associations, leaving the PC in an //      inconsistent state",Defect,14
hibernate-distribution-3.3.2.GA,//TODO: this is kinda inconsistent with CollectionType,Defect,14
hibernate-distribution-3.3.2.GA,"// For a one-to-many, a <bag> is not really a bag; // it is *really* a set, since it can't contain the // same element twice. It could be considered a bug // in the mapping dtd that <bag> allows <one-to-many>.",Defect,14
hibernate-distribution-3.3.2.GA,"//TODO: entities CAN be compared, by PK, fix this! -> only if/when we can extract the id values....",Defect,14
hibernate-distribution-3.3.2.GA,//TODO: old version did not require hashmap lookup: //keys[collectionOwner].getIdentifier(),Defect,14
hibernate-distribution-3.3.2.GA,// TODO: this disables laziness even in non-pojo entity modes:,Defect,14
hibernate-distribution-3.3.2.GA,"// TODO: at the point where we are resolving collection references, we don't // know if the uk value has been resolved (depends if it was earlier or // later in the mapping document) - now, we could try and use e.getStatus() // to decide to semiResolve(), trouble is that initializeEntity() reuses // the same array for resolved and hydrated values",Defect,14
hibernate-distribution-3.3.2.GA,//TODO: currently we don't know a SessionFactory reference when building the Tuplizer //      THIS IS A BUG (embedded-xml=false on component) // TODO : fix this after HHH-1907 is complete,Defect,14
hibernate-distribution-3.3.2.GA,//TODO: this requires that the collection is defined after the //      referenced property in the mapping file (ok?),Defect,14
hibernate-distribution-3.3.2.GA,// todo : what else to do here?,Design,14
hibernate-distribution-3.3.2.GA,"//TODO: to handle concurrent writes correctly, the client should pass in a Lock",Design,14
hibernate-distribution-3.3.2.GA,// TODO : currently we really do not handle ValueInclusion.PARTIAL... // ValueInclusion.PARTIAL would indicate parts of a component need to // be included in the select; currently we then just render the entire // component into the select clause in that case.,Defect,14
hibernate-distribution-3.3.2.GA,//TODO: is this completely correct?,Defect,14
hibernate-distribution-3.3.2.GA,// TODO: what if batchUpdate is a callablestatement ? // calls executeBatch(),Defect,14
hibernate-distribution-3.3.2.GA,// This doesn't actually seem to work but it *might* // work on some dbs. Also it doesn't work if there // are multiple columns of results because it // is not accounting for the suffix: // return new String[] { getDiscriminatorColumnName() };,Defect,14
hibernate-distribution-3.3.2.GA,"// First, validate all the enabled filters... //TODO: this implementation has bad performance",Defect,14
hibernate-distribution-3.3.2.GA,"//TODO: passing null here, because this method is not really used for DOM4J at the moment //      but it is still a bug, if we don't get rid of this!",Defect,14
hibernate-distribution-3.3.2.GA,// TODO : this really needs to be delayed unitl after we definitively know the operand node type; // where this is currently a problem is parameters for which where we cannot unequivocally // resolve an expected type,Defect,14
hibernate-distribution-3.3.2.GA,"/*
		  * Algorithm
		  * Check for any level one nullability breaks
		  * Look at non null components to
		  *   recursively check next level of nullability breaks
		  * Look at Collections contraining component to
		  *   recursively check next level of nullability breaks
		  *
		  *
		  * In the previous implementation, not-null stuffs where checked
		  * filtering by level one only updateable
		  * or insertable columns. So setting a sub component as update=""false""
		  * has no effect on not-null check if the main component had good checkeability
		  * In this implementation, we keep this feature.
		  * However, I never see any documentation mentioning that, but it's for
		  * sure a limitation.
		  */",Defect,14
hibernate-distribution-3.3.2.GA,"// assume that the row was not there since it previously had only null // values, so do an INSERT instead //TODO: does not respect dynamic-insert",Defect,14
hibernate-distribution-3.3.2.GA,// todo : this call will not work for anything other than pojos!,Defect,14
hibernate-distribution-3.3.2.GA,//note that this implementation is kinda broken //for components with many-to-one associations,Defect,14
hibernate-distribution-3.3.2.GA,"//no need to take a snapshot - this is a  //performance optimization, but not really //important, except for entities with huge  //mutable property values",Defect,14
hibernate-distribution-3.3.2.GA,// TODO : this is broke for subqueries in statements other than selects...,Defect,14
hibernate-distribution-3.3.2.GA,"/*
         * The following types are not supported in RDMS/JDBC and therefore commented out.
         * However, in some cases, mapping them to CHARACTER columns works
         * for many applications, but does not work for all cases.
         */",Defect,14
hibernate-distribution-3.3.2.GA,// TODO : should this be an error?,Defect,14
hibernate-distribution-3.3.2.GA,"// turn hibernate.c3p0.* into c3p0.*, so c3p0 // gets a chance to see all hibernate.c3p0.*",Design,14
